,FileName,Label,ClassName
0,Images/vid/Data/img_nobrick/img1922.jpg,0,img_nobrick
1,Images/vid/Data/img_nobrick/img2051.jpg,0,img_nobrick
2,Images/vid/Data/img_nobrick/img2086.jpg,0,img_nobrick
3,Images/vid/Data/img_nobrick/img1507.jpg,0,img_nobrick
4,Images/vid/Data/img_nobrick/img1521.jpg,0,img_nobrick
5,Images/vid/Data/img_nobrick/img392.jpg,0,img_nobrick
6,Images/vid/Data/img_nobrick/img1795.jpg,0,img_nobrick
7,Images/vid/Data/img_nobrick/img971.jpg,0,img_nobrick
8,Images/vid/Data/img_nobrick/img389.jpg,0,img_nobrick
9,Images/vid/Data/img_nobrick/img315.jpg,0,img_nobrick
10,Images/vid/Data/img_nobrick/img1139.jpg,0,img_nobrick
11,Images/vid/Data/img_nobrick/img287.jpg,0,img_nobrick
12,Images/vid/Data/img_nobrick/img1588.jpg,0,img_nobrick
13,Images/vid/Data/img_nobrick/img1341.jpg,0,img_nobrick
14,Images/vid/Data/img_nobrick/img608.jpg,0,img_nobrick
15,Images/vid/Data/img_nobrick/img450.jpg,0,img_nobrick
16,Images/vid/Data/img_nobrick/img1671.jpg,0,img_nobrick
17,Images/vid/Data/img_nobrick/img2252.jpg,0,img_nobrick
18,Images/vid/Data/img_nobrick/img307.jpg,0,img_nobrick
19,Images/vid/Data/img_nobrick/img1932.jpg,0,img_nobrick
20,Images/vid/Data/img_nobrick/img1496.jpg,0,img_nobrick
21,Images/vid/Data/img_nobrick/img309.jpg,0,img_nobrick
22,Images/vid/Data/img_nobrick/img1682.jpg,0,img_nobrick
23,Images/vid/Data/img_nobrick/img334.jpg,0,img_nobrick
24,Images/vid/Data/img_nobrick/img534.jpg,0,img_nobrick
25,Images/vid/Data/img_nobrick/img1247.jpg,0,img_nobrick
26,Images/vid/Data/img_nobrick/img2274.jpg,0,img_nobrick
27,Images/vid/Data/img_nobrick/img1037.jpg,0,img_nobrick
28,Images/vid/Data/img_nobrick/img677.jpg,0,img_nobrick
29,Images/vid/Data/img_nobrick/img1011.jpg,0,img_nobrick
30,Images/vid/Data/img_nobrick/img1702.jpg,0,img_nobrick
31,Images/vid/Data/img_nobrick/img1760.jpg,0,img_nobrick
32,Images/vid/Data/img_nobrick/img584.jpg,0,img_nobrick
33,Images/vid/Data/img_nobrick/img613.jpg,0,img_nobrick
34,Images/vid/Data/img_nobrick/img230.jpg,0,img_nobrick
35,Images/vid/Data/img_nobrick/img207.jpg,0,img_nobrick
36,Images/vid/Data/img_nobrick/img261.jpg,0,img_nobrick
37,Images/vid/Data/img_nobrick/img1069.jpg,0,img_nobrick
38,Images/vid/Data/img_nobrick/img370.jpg,0,img_nobrick
39,Images/vid/Data/img_nobrick/img1186.jpg,0,img_nobrick
40,Images/vid/Data/img_nobrick/img2194.jpg,0,img_nobrick
41,Images/vid/Data/img_nobrick/img1191.jpg,0,img_nobrick
42,Images/vid/Data/img_nobrick/img550.jpg,0,img_nobrick
43,Images/vid/Data/img_nobrick/img2216.jpg,0,img_nobrick
44,Images/vid/Data/img_nobrick/img612.jpg,0,img_nobrick
45,Images/vid/Data/img_nobrick/img1927.jpg,0,img_nobrick
46,Images/vid/Data/img_nobrick/img2111.jpg,0,img_nobrick
47,Images/vid/Data/img_nobrick/img2038.jpg,0,img_nobrick
48,Images/vid/Data/img_nobrick/img1253.jpg,0,img_nobrick
49,Images/vid/Data/img_nobrick/img1665.jpg,0,img_nobrick
50,Images/vid/Data/img_nobrick/img843.jpg,0,img_nobrick
51,Images/vid/Data/img_nobrick/img238.jpg,0,img_nobrick
52,Images/vid/Data/img_nobrick/img2181.jpg,0,img_nobrick
53,Images/vid/Data/img_nobrick/img1354.jpg,0,img_nobrick
54,Images/vid/Data/img_nobrick/img509.jpg,0,img_nobrick
55,Images/vid/Data/img_nobrick/img1488.jpg,0,img_nobrick
56,Images/vid/Data/img_nobrick/img1815.jpg,0,img_nobrick
57,Images/vid/Data/img_nobrick/img391.jpg,0,img_nobrick
58,Images/vid/Data/img_nobrick/img1240.jpg,0,img_nobrick
59,Images/vid/Data/img_nobrick/img1269.jpg,0,img_nobrick
60,Images/vid/Data/img_nobrick/img2240.jpg,0,img_nobrick
61,Images/vid/Data/img_nobrick/img2224.jpg,0,img_nobrick
62,Images/vid/Data/img_nobrick/img1869.jpg,0,img_nobrick
63,Images/vid/Data/img_nobrick/img1256.jpg,0,img_nobrick
64,Images/vid/Data/img_nobrick/img2167.jpg,0,img_nobrick
65,Images/vid/Data/img_nobrick/img434.jpg,0,img_nobrick
66,Images/vid/Data/img_nobrick/img46.jpg,0,img_nobrick
67,Images/vid/Data/img_nobrick/img526.jpg,0,img_nobrick
68,Images/vid/Data/img_nobrick/img1252.jpg,0,img_nobrick
69,Images/vid/Data/img_nobrick/img1705.jpg,0,img_nobrick
70,Images/vid/Data/img_nobrick/img76.jpg,0,img_nobrick
71,Images/vid/Data/img_nobrick/img166.jpg,0,img_nobrick
72,Images/vid/Data/img_nobrick/img125.jpg,0,img_nobrick
73,Images/vid/Data/img_nobrick/img864.jpg,0,img_nobrick
74,Images/vid/Data/img_nobrick/img549.jpg,0,img_nobrick
75,Images/vid/Data/img_nobrick/img2175.jpg,0,img_nobrick
76,Images/vid/Data/img_nobrick/img604.jpg,0,img_nobrick
77,Images/vid/Data/img_nobrick/img2230.jpg,0,img_nobrick
78,Images/vid/Data/img_nobrick/img1212.jpg,0,img_nobrick
79,Images/vid/Data/img_nobrick/img1311.jpg,0,img_nobrick
80,Images/vid/Data/img_nobrick/img993.jpg,0,img_nobrick
81,Images/vid/Data/img_nobrick/img884.jpg,0,img_nobrick
82,Images/vid/Data/img_nobrick/img1967.jpg,0,img_nobrick
83,Images/vid/Data/img_nobrick/img384.jpg,0,img_nobrick
84,Images/vid/Data/img_nobrick/img1533.jpg,0,img_nobrick
85,Images/vid/Data/img_nobrick/img849.jpg,0,img_nobrick
86,Images/vid/Data/img_nobrick/img1118.jpg,0,img_nobrick
87,Images/vid/Data/img_nobrick/img809.jpg,0,img_nobrick
88,Images/vid/Data/img_nobrick/img1346.jpg,0,img_nobrick
89,Images/vid/Data/img_nobrick/img1747.jpg,0,img_nobrick
90,Images/vid/Data/img_nobrick/img1673.jpg,0,img_nobrick
91,Images/vid/Data/img_nobrick/img518.jpg,0,img_nobrick
92,Images/vid/Data/img_nobrick/img1703.jpg,0,img_nobrick
93,Images/vid/Data/img_nobrick/img569.jpg,0,img_nobrick
94,Images/vid/Data/img_nobrick/img73.jpg,0,img_nobrick
95,Images/vid/Data/img_nobrick/img1674.jpg,0,img_nobrick
96,Images/vid/Data/img_nobrick/img944.jpg,0,img_nobrick
97,Images/vid/Data/img_nobrick/img304.jpg,0,img_nobrick
98,Images/vid/Data/img_nobrick/img1942.jpg,0,img_nobrick
99,Images/vid/Data/img_nobrick/img208.jpg,0,img_nobrick
100,Images/vid/Data/img_nobrick/img1687.jpg,0,img_nobrick
101,Images/vid/Data/img_nobrick/img2161.jpg,0,img_nobrick
102,Images/vid/Data/img_nobrick/img649.jpg,0,img_nobrick
103,Images/vid/Data/img_nobrick/img2102.jpg,0,img_nobrick
104,Images/vid/Data/img_nobrick/img319.jpg,0,img_nobrick
105,Images/vid/Data/img_nobrick/img331.jpg,0,img_nobrick
106,Images/vid/Data/img_nobrick/img236.jpg,0,img_nobrick
107,Images/vid/Data/img_nobrick/img180.jpg,0,img_nobrick
108,Images/vid/Data/img_nobrick/img210.jpg,0,img_nobrick
109,Images/vid/Data/img_nobrick/img2095.jpg,0,img_nobrick
110,Images/vid/Data/img_nobrick/img1680.jpg,0,img_nobrick
111,Images/vid/Data/img_nobrick/img2176.jpg,0,img_nobrick
112,Images/vid/Data/img_nobrick/img1958.jpg,0,img_nobrick
113,Images/vid/Data/img_nobrick/img1019.jpg,0,img_nobrick
114,Images/vid/Data/img_nobrick/img2128.jpg,0,img_nobrick
115,Images/vid/Data/img_nobrick/img1738.jpg,0,img_nobrick
116,Images/vid/Data/img_nobrick/img1363.jpg,0,img_nobrick
117,Images/vid/Data/img_nobrick/img1434.jpg,0,img_nobrick
118,Images/vid/Data/img_nobrick/img235.jpg,0,img_nobrick
119,Images/vid/Data/img_nobrick/img172.jpg,0,img_nobrick
120,Images/vid/Data/img_nobrick/img93.jpg,0,img_nobrick
121,Images/vid/Data/img_nobrick/img1714.jpg,0,img_nobrick
122,Images/vid/Data/img_nobrick/img882.jpg,0,img_nobrick
123,Images/vid/Data/img_nobrick/img241.jpg,0,img_nobrick
124,Images/vid/Data/img_nobrick/img595.jpg,0,img_nobrick
125,Images/vid/Data/img_nobrick/img119.jpg,0,img_nobrick
126,Images/vid/Data/img_nobrick/img1616.jpg,0,img_nobrick
127,Images/vid/Data/img_nobrick/img1471.jpg,0,img_nobrick
128,Images/vid/Data/img_nobrick/img81.jpg,0,img_nobrick
129,Images/vid/Data/img_nobrick/img1494.jpg,0,img_nobrick
130,Images/vid/Data/img_nobrick/img859.jpg,0,img_nobrick
131,Images/vid/Data/img_nobrick/img1492.jpg,0,img_nobrick
132,Images/vid/Data/img_nobrick/img665.jpg,0,img_nobrick
133,Images/vid/Data/img_nobrick/img1444.jpg,0,img_nobrick
134,Images/vid/Data/img_nobrick/img710.jpg,0,img_nobrick
135,Images/vid/Data/img_nobrick/img705.jpg,0,img_nobrick
136,Images/vid/Data/img_nobrick/img1095.jpg,0,img_nobrick
137,Images/vid/Data/img_nobrick/img1853.jpg,0,img_nobrick
138,Images/vid/Data/img_nobrick/img717.jpg,0,img_nobrick
139,Images/vid/Data/img_nobrick/img186.jpg,0,img_nobrick
140,Images/vid/Data/img_nobrick/img1309.jpg,0,img_nobrick
141,Images/vid/Data/img_nobrick/img836.jpg,0,img_nobrick
142,Images/vid/Data/img_nobrick/img1892.jpg,0,img_nobrick
143,Images/vid/Data/img_nobrick/img74.jpg,0,img_nobrick
144,Images/vid/Data/img_nobrick/img1367.jpg,0,img_nobrick
145,Images/vid/Data/img_nobrick/img967.jpg,0,img_nobrick
146,Images/vid/Data/img_nobrick/img130.jpg,0,img_nobrick
147,Images/vid/Data/img_nobrick/img1202.jpg,0,img_nobrick
148,Images/vid/Data/img_nobrick/img1693.jpg,0,img_nobrick
149,Images/vid/Data/img_nobrick/img1035.jpg,0,img_nobrick
150,Images/vid/Data/img_nobrick/img906.jpg,0,img_nobrick
151,Images/vid/Data/img_nobrick/img1638.jpg,0,img_nobrick
152,Images/vid/Data/img_nobrick/img268.jpg,0,img_nobrick
153,Images/vid/Data/img_nobrick/img126.jpg,0,img_nobrick
154,Images/vid/Data/img_nobrick/img1685.jpg,0,img_nobrick
155,Images/vid/Data/img_nobrick/img1899.jpg,0,img_nobrick
156,Images/vid/Data/img_nobrick/img819.jpg,0,img_nobrick
157,Images/vid/Data/img_nobrick/img590.jpg,0,img_nobrick
158,Images/vid/Data/img_nobrick/img1859.jpg,0,img_nobrick
159,Images/vid/Data/img_nobrick/img1436.jpg,0,img_nobrick
160,Images/vid/Data/img_nobrick/img562.jpg,0,img_nobrick
161,Images/vid/Data/img_nobrick/img1949.jpg,0,img_nobrick
162,Images/vid/Data/img_nobrick/img2067.jpg,0,img_nobrick
163,Images/vid/Data/img_nobrick/img1028.jpg,0,img_nobrick
164,Images/vid/Data/img_nobrick/img1092.jpg,0,img_nobrick
165,Images/vid/Data/img_nobrick/img1851.jpg,0,img_nobrick
166,Images/vid/Data/img_nobrick/img662.jpg,0,img_nobrick
167,Images/vid/Data/img_nobrick/img2260.jpg,0,img_nobrick
168,Images/vid/Data/img_nobrick/img2266.jpg,0,img_nobrick
169,Images/vid/Data/img_nobrick/img1386.jpg,0,img_nobrick
170,Images/vid/Data/img_nobrick/img1111.jpg,0,img_nobrick
171,Images/vid/Data/img_nobrick/img2072.jpg,0,img_nobrick
172,Images/vid/Data/img_nobrick/img1348.jpg,0,img_nobrick
173,Images/vid/Data/img_nobrick/img169.jpg,0,img_nobrick
174,Images/vid/Data/img_nobrick/img712.jpg,0,img_nobrick
175,Images/vid/Data/img_nobrick/img2256.jpg,0,img_nobrick
176,Images/vid/Data/img_nobrick/img416.jpg,0,img_nobrick
177,Images/vid/Data/img_nobrick/img1292.jpg,0,img_nobrick
178,Images/vid/Data/img_nobrick/img1299.jpg,0,img_nobrick
179,Images/vid/Data/img_nobrick/img818.jpg,0,img_nobrick
180,Images/vid/Data/img_nobrick/img1004.jpg,0,img_nobrick
181,Images/vid/Data/img_nobrick/img1526.jpg,0,img_nobrick
182,Images/vid/Data/img_nobrick/img563.jpg,0,img_nobrick
183,Images/vid/Data/img_nobrick/img853.jpg,0,img_nobrick
184,Images/vid/Data/img_nobrick/img232.jpg,0,img_nobrick
185,Images/vid/Data/img_nobrick/img1407.jpg,0,img_nobrick
